-1.3247422680412373, 12.774451097804391
-1.2938144329896908, 13.213572854291417
-1.2577319587628866, 13.77245508982036
-1.2061855670103094, 14.291417165668662
-1.1649484536082473, 14.810379241516966
-1.0773195876288661, 15.28942115768463
-1.1185567010309279, 15.169660678642714
-1.0206185567010309, 15.60878243512974
-1.3247422680412373, 12.055888223552895
-1.2938144329896908, 11.616766467065869
-1.268041237113402, 11.097804391217565
-1.231958762886598, 10.6187624750499
-1.2010309278350517, 10.259481037924152
-1.1649484536082473, 9.820359281437126
-1.1288659793814433, 9.421157684630739
-1.0876288659793816, 9.06187624750499
-1.0309278350515463, 8.782435129740518
